rfc_uri,rfc_number,rfc_name,rfc_title,publication_time,final_draft_uri,draft_uri,lineage_depth,draft_name,latest_rev,document_time,first_posted_submission,first_document_event,candidate_first_date,date_source,publication_year
/api/v1/doc/document/rfc3019/,3019,rfc3019,IP Version 6 Management Information Base for The Multicast Listener Discovery Protocol,2001-01-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-ipngwg-mld-mib/,/api/v1/doc/document/draft-ietf-ipngwg-mld-mib/,0,draft-ietf-ipngwg-mld-mib,04,2013-03-02 16:57:11+00:00,,1999-03-30 08:00:00+00:00,1999-03-30 08:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3022/,3022,rfc3022,Traditional IP Network Address Translator (Traditional NAT),2001-01-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-nat-traditional/,/api/v1/doc/document/draft-ietf-nat-traditional/,0,draft-ietf-nat-traditional,04,2013-03-02 16:57:11+00:00,,1998-08-14 07:00:00+00:00,1998-08-14 07:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3023/,3023,rfc3023,XML Media Types,2001-01-01 08:00:00+00:00,/api/v1/doc/document/draft-murata-xml/,/api/v1/doc/document/draft-murata-xml/,0,draft-murata-xml,09,2020-01-21 08:24:07+00:00,,1999-09-24 07:00:00+00:00,1999-09-24 07:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3024/,3024,rfc3024,"Reverse Tunneling for Mobile IP, revised",2001-01-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-mobileip-rfc2344-bis/,/api/v1/doc/document/draft-ietf-mobileip-rfc2344-bis/,0,draft-ietf-mobileip-rfc2344-bis,02,2020-01-21 08:24:07+00:00,,2000-02-04 08:00:00+00:00,2000-02-04 08:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3026/,3026,rfc3026,Liaison to IETF/ISOC on ENUM,2001-01-01 08:00:00+00:00,/api/v1/doc/document/draft-itu-sg2-liason-enum/,/api/v1/doc/document/draft-itu-sg2-liason-enum/,0,draft-itu-sg2-liason-enum,00,2023-11-03 07:15:36+00:00,,2000-11-02 08:00:00+00:00,2000-11-02 08:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3027/,3027,rfc3027,Protocol Complications with the IP Network Address Translator,2001-01-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-nat-protocol-complications/,/api/v1/doc/document/draft-ietf-nat-protocol-complications/,0,draft-ietf-nat-protocol-complications,05,2013-03-02 16:57:11+00:00,,1999-02-26 08:00:00+00:00,1999-02-26 08:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3028/,3028,rfc3028,Sieve: A Mail Filtering Language,2001-01-01 08:00:00+00:00,/api/v1/doc/document/draft-showalter-sieve/,/api/v1/doc/document/draft-showalter-sieve/,0,draft-showalter-sieve,11,2020-01-21 08:24:08+00:00,,1997-04-18 07:00:00+00:00,1997-04-18 07:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3031/,3031,rfc3031,Multiprotocol Label Switching Architecture,2001-01-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-mpls-arch/,/api/v1/doc/document/draft-ietf-mpls-arch/,0,draft-ietf-mpls-arch,07,2020-01-21 08:24:08+00:00,,1998-03-17 08:00:00+00:00,1998-03-17 08:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3032/,3032,rfc3032,MPLS Label Stack Encoding,2001-01-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-mpls-label-encaps/,/api/v1/doc/document/draft-ietf-mpls-label-encaps/,0,draft-ietf-mpls-label-encaps,08,2020-01-21 08:24:09+00:00,,1997-11-20 08:00:00+00:00,1997-11-20 08:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3033/,3033,rfc3033,The Assignment of the Information Field and Protocol Identifier in the Q.2941 Generic Identifier and Q.2957 User-to-user Signaling for the Internet Protocol,2001-01-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-mpls-git-uus/,/api/v1/doc/document/draft-ietf-mpls-git-uus/,0,draft-ietf-mpls-git-uus,04,2013-03-02 16:57:12+00:00,,1998-06-30 07:00:00+00:00,1998-06-30 07:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3034/,3034,rfc3034,Use of Label Switching on Frame Relay Networks Specification,2001-01-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-mpls-fr/,/api/v1/doc/document/draft-ietf-mpls-fr/,0,draft-ietf-mpls-fr,06,2013-03-02 16:57:12+00:00,,1998-01-02 08:00:00+00:00,1998-01-02 08:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3035/,3035,rfc3035,MPLS using LDP and ATM VC Switching,2001-01-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-mpls-atm/,/api/v1/doc/document/draft-ietf-mpls-atm/,0,draft-ietf-mpls-atm,04,2013-03-02 16:57:12+00:00,,1998-09-11 07:00:00+00:00,1998-09-11 07:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3036/,3036,rfc3036,LDP Specification,2001-01-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-mpls-ldp/,/api/v1/doc/document/draft-ietf-mpls-ldp/,0,draft-ietf-mpls-ldp,11,2020-01-21 08:24:09+00:00,,1998-08-08 07:00:00+00:00,1998-08-08 07:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3037/,3037,rfc3037,LDP Applicability,2001-01-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-mpls-ldp-applic/,/api/v1/doc/document/draft-ietf-mpls-ldp-applic/,0,draft-ietf-mpls-ldp-applic,02,2020-01-21 08:24:10+00:00,,1999-09-30 07:00:00+00:00,1999-09-30 07:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3038/,3038,rfc3038,VCID Notification over ATM link for LDP,2001-01-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-mpls-vcid-atm/,/api/v1/doc/document/draft-ietf-mpls-vcid-atm/,0,draft-ietf-mpls-vcid-atm,05,2013-03-02 16:57:12+00:00,,1998-03-06 08:00:00+00:00,1998-03-06 08:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3039/,3039,rfc3039,Internet X.509 Public Key Infrastructure Qualified Certificates Profile,2001-01-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-pkix-qc/,/api/v1/doc/document/draft-ietf-pkix-qc/,0,draft-ietf-pkix-qc,05,2013-03-02 16:57:12+00:00,,1999-02-04 08:00:00+00:00,1999-02-04 08:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3040/,3040,rfc3040,Internet Web Replication and Caching Taxonomy,2001-01-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-wrec-taxonomy/,/api/v1/doc/document/draft-ietf-wrec-taxonomy/,0,draft-ietf-wrec-taxonomy,05,2013-03-02 16:57:12+00:00,,1999-06-28 07:00:01+00:00,1999-06-28 07:00:01+00:00,docevent,2001
/api/v1/doc/document/rfc3041/,3041,rfc3041,Privacy Extensions for Stateless Address Autoconfiguration in IPv6,2001-01-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-ipngwg-addrconf-privacy/,/api/v1/doc/document/draft-ietf-ipngwg-addrconf-privacy/,0,draft-ietf-ipngwg-addrconf-privacy,03,2020-07-29 07:29:53+00:00,,1999-06-29 07:00:00+00:00,1999-06-29 07:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3042/,3042,rfc3042,Enhancing TCP's Loss Recovery Using Limited Transmit,2001-01-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-tsvwg-limited-xmit/,/api/v1/doc/document/draft-ietf-tsvwg-limited-xmit/,0,draft-ietf-tsvwg-limited-xmit,00,2013-03-02 16:57:12+00:00,,2000-08-23 07:00:00+00:00,2000-08-23 07:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3043/,3043,rfc3043,The Network Solutions Personal Internet Name (PIN): A URN Namespace for People and Organizations,2001-01-01 08:00:00+00:00,/api/v1/doc/document/draft-mealling-pin-urn/,/api/v1/doc/document/draft-mealling-pin-urn/,0,draft-mealling-pin-urn,01,2013-03-02 16:57:12+00:00,,2000-05-18 07:00:00+00:00,2000-05-18 07:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3044/,3044,rfc3044,Using The ISSN (International Serial Standard Number) as URN (Uniform Resource Names) within an ISSN-URN Namespace,2001-01-01 08:00:00+00:00,/api/v1/doc/document/draft-rozenfeld-urn-issn/,/api/v1/doc/document/draft-rozenfeld-urn-issn/,0,draft-rozenfeld-urn-issn,00,2017-10-21 07:15:19+00:00,,2000-09-05 07:00:00+00:00,2000-09-05 07:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3045/,3045,rfc3045,Storing Vendor Information in the LDAP root DSE,2001-01-01 08:00:00+00:00,/api/v1/doc/document/draft-mmeredith-rootdse-vendor-info/,/api/v1/doc/document/draft-mmeredith-rootdse-vendor-info/,0,draft-mmeredith-rootdse-vendor-info,02,2013-03-02 16:57:12+00:00,,1999-11-18 08:00:00+00:00,1999-11-18 08:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3046/,3046,rfc3046,DHCP Relay Agent Information Option,2001-01-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-dhc-agent-options/,/api/v1/doc/document/draft-ietf-dhc-agent-options/,0,draft-ietf-dhc-agent-options,11,2013-03-02 16:57:12+00:00,,1996-12-16 08:00:00+00:00,1996-12-16 08:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3047/,3047,rfc3047,RTP Payload Format for ITU-T Recommendation G.722.1,2001-01-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-avt-rtp-g7221/,/api/v1/doc/document/draft-ietf-avt-rtp-g7221/,0,draft-ietf-avt-rtp-g7221,00,2020-01-21 08:24:11+00:00,,2000-06-15 07:00:00+00:00,2000-06-15 07:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3048/,3048,rfc3048,Reliable Multicast Transport Building Blocks for One-to-Many Bulk-Data Transfer,2001-01-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-rmt-buildingblocks/,/api/v1/doc/document/draft-ietf-rmt-buildingblocks/,0,draft-ietf-rmt-buildingblocks,02,2013-03-02 16:57:12+00:00,,1999-06-18 07:00:00+00:00,1999-06-18 07:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3049/,3049,rfc3049,TN3270E Service Location and Session Balancing,2001-01-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-tn3270e-service-loc/,/api/v1/doc/document/draft-ietf-tn3270e-service-loc/,0,draft-ietf-tn3270e-service-loc,05,2013-03-02 16:57:13+00:00,,1998-05-21 07:00:00+00:00,1998-05-21 07:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3050/,3050,rfc3050,Common Gateway Interface for SIP,2001-01-01 08:00:00+00:00,/api/v1/doc/document/draft-lennox-sip-cgi/,/api/v1/doc/document/draft-lennox-sip-cgi/,0,draft-lennox-sip-cgi,04,2013-03-02 16:57:13+00:00,,1998-11-16 08:00:00+00:00,1998-11-16 08:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3051/,3051,rfc3051,IP Payload Compression Using ITU-T V.44 Packet Method,2001-01-01 08:00:00+00:00,/api/v1/doc/document/draft-heath-ipcomp-v44/,/api/v1/doc/document/draft-heath-ipcomp-v44/,0,draft-heath-ipcomp-v44,00,2013-03-02 16:57:13+00:00,,2000-09-05 07:00:00+00:00,2000-09-05 07:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3052/,3052,rfc3052,Service Management Architectures Issues and Review,2001-01-01 08:00:00+00:00,/api/v1/doc/document/draft-irtf-nsmrg-sm-issues/,/api/v1/doc/document/draft-irtf-nsmrg-sm-issues/,0,draft-irtf-nsmrg-sm-issues,00,2020-01-21 08:24:11+00:00,,2000-10-31 08:00:00+00:00,2000-10-31 08:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3053/,3053,rfc3053,IPv6 Tunnel Broker,2001-01-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-ngtrans-broker/,/api/v1/doc/document/draft-ietf-ngtrans-broker/,0,draft-ietf-ngtrans-broker,05,2013-03-02 16:57:13+00:00,,1999-04-02 08:00:00+00:00,1999-04-02 08:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3054/,3054,rfc3054,Megaco IP Phone Media Gateway Application Profile,2001-01-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-megaco-ipphone/,/api/v1/doc/document/draft-blatherwick-megaco-ipphone/,1,draft-blatherwick-megaco-ipphone,00,2012-04-18 19:41:44+00:00,,1999-05-21 07:00:00+00:00,1999-05-21 07:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3054/,3054,rfc3054,Megaco IP Phone Media Gateway Application Profile,2001-01-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-megaco-ipphone/,/api/v1/doc/document/draft-ietf-megaco-ipphone/,0,draft-ietf-megaco-ipphone,03,2013-03-02 16:57:13+00:00,,1999-07-01 07:00:00+00:00,1999-07-01 07:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3066/,3066,rfc3066,Tags for the Identification of Languages,2001-01-01 08:00:00+00:00,/api/v1/doc/document/draft-alvestrand-lang-tag-v2/,/api/v1/doc/document/draft-alvestrand-lang-tag-v2/,0,draft-alvestrand-lang-tag-v2,04,2020-01-21 08:24:13+00:00,,2000-06-05 07:00:02+00:00,2000-06-05 07:00:02+00:00,docevent,2001
/api/v1/doc/document/rfc3025/,3025,rfc3025,Mobile IP Vendor/Organization-Specific Extensions,2001-02-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-mobileip-vendor-ext/,/api/v1/doc/document/draft-ietf-mobileip-vendor-ext/,0,draft-ietf-mobileip-vendor-ext,11,2023-12-12 21:44:11+00:00,,1999-10-04 07:00:00+00:00,1999-10-04 07:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3029/,3029,rfc3029,Internet X.509 Public Key Infrastructure Data Validation and Certification Server Protocols,2001-02-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-pkix-dcs/,/api/v1/doc/document/draft-ietf-pkix-dcs/,0,draft-ietf-pkix-dcs,07,2021-03-01 08:27:23+00:00,,1998-09-23 07:00:00+00:00,1998-09-23 07:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3055/,3055,rfc3055,Management Information Base for the PINT Services Architecture,2001-02-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-pint-mib/,/api/v1/doc/document/draft-ietf-pint-mib/,0,draft-ietf-pint-mib,05,2013-03-02 16:57:13+00:00,,1999-10-08 07:00:00+00:00,1999-10-08 07:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3056/,3056,rfc3056,Connection of IPv6 Domains via IPv4 Clouds,2001-02-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-ngtrans-6to4/,/api/v1/doc/document/draft-ietf-ngtrans-6to4/,0,draft-ietf-ngtrans-6to4,07,2020-01-21 08:24:11+00:00,,1999-01-25 08:00:00+00:00,1999-01-25 08:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3057/,3057,rfc3057,ISDN Q.921-User Adaptation Layer,2001-02-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-sigtran-iua/,/api/v1/doc/document/draft-ietf-sigtran-iua/,0,draft-ietf-sigtran-iua,10,2015-10-14 20:49:58+00:00,,1999-09-28 07:00:00+00:00,1999-09-28 07:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3058/,3058,rfc3058,Use of the IDEA Encryption Algorithm in CMS,2001-02-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-smime-idea/,/api/v1/doc/document/draft-ietf-smime-idea/,0,draft-ietf-smime-idea,07,2019-11-20 08:23:44+00:00,,1999-03-29 08:00:00+00:00,1999-03-29 08:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3059/,3059,rfc3059,Attribute List Extension for the Service Location Protocol,2001-02-01 08:00:00+00:00,/api/v1/doc/document/draft-guttman-svrloc-attrlist-ext/,/api/v1/doc/document/draft-guttman-svrloc-attrlist-ext/,0,draft-guttman-svrloc-attrlist-ext,05,2013-03-02 16:57:13+00:00,,2000-03-09 08:00:02+00:00,2000-03-09 08:00:02+00:00,docevent,2001
/api/v1/doc/document/rfc3060/,3060,rfc3060,Policy Core Information Model -- Version 1 Specification,2001-02-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-policy-core-info-model/,/api/v1/doc/document/draft-ietf-policy-core-info-model/,0,draft-ietf-policy-core-info-model,08,2013-03-02 16:57:13+00:00,,1999-08-05 07:00:00+00:00,1999-08-05 07:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3061/,3061,rfc3061,A URN Namespace of Object Identifiers,2001-02-01 08:00:00+00:00,/api/v1/doc/document/draft-mealling-rfc3001bis/,/api/v1/doc/document/draft-mealling-rfc3001bis/,0,draft-mealling-rfc3001bis,01,2022-11-11 08:14:49+00:00,,2001-01-11 08:00:00+00:00,2001-01-11 08:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3062/,3062,rfc3062,LDAP Password Modify Extended Operation,2001-02-01 08:00:00+00:00,/api/v1/doc/document/draft-zeilenga-ldap-passwd-exop/,/api/v1/doc/document/draft-zeilenga-ldap-passwd-exop/,0,draft-zeilenga-ldap-passwd-exop,05,2020-01-21 08:24:12+00:00,,1999-12-22 08:00:00+00:00,1999-12-22 08:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3063/,3063,rfc3063,MPLS Loop Prevention Mechanism,2001-02-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-mpls-loop-prevention/,/api/v1/doc/document/draft-ietf-mpls-loop-prevention/,0,draft-ietf-mpls-loop-prevention,03,2013-03-02 16:57:13+00:00,,1999-05-14 07:00:00+00:00,1999-05-14 07:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3064/,3064,rfc3064,MGCP CAS Packages,2001-02-01 08:00:00+00:00,/api/v1/doc/document/draft-foster-mgcp-cas-packages/,/api/v1/doc/document/draft-foster-mgcp-cas-packages/,0,draft-foster-mgcp-cas-packages,00,2013-03-02 16:57:13+00:00,,2000-10-24 07:00:00+00:00,2000-10-24 07:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3065/,3065,rfc3065,Autonomous System Confederations for BGP,2001-02-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-idr-bgp-confed-rfc1965bis/,/api/v1/doc/document/draft-ietf-idr-bgp-confed-rfc1965bis/,0,draft-ietf-idr-bgp-confed-rfc1965bis,01,2013-03-02 16:57:13+00:00,,2000-09-20 07:00:00+00:00,2000-09-20 07:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3067/,3067,rfc3067,TERENA'S Incident Object Description and Exchange Format Requirements,2001-02-01 08:00:00+00:00,/api/v1/doc/document/draft-terena-itdwg-iodef-requirements/,/api/v1/doc/document/draft-terena-itdwg-iodef-requirements/,0,draft-terena-itdwg-iodef-requirements,00,2013-03-02 16:57:13+00:00,,2000-11-15 08:00:00+00:00,2000-11-15 08:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3069/,3069,rfc3069,VLAN Aggregation for Efficient IP Address Allocation,2001-02-01 08:00:00+00:00,/api/v1/doc/document/draft-mcpherson-vlan-ipagg/,/api/v1/doc/document/draft-mcpherson-vlan-ipagg/,0,draft-mcpherson-vlan-ipagg,02,2020-01-21 08:24:13+00:00,,2000-09-18 07:00:00+00:00,2000-09-18 07:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3070/,3070,rfc3070,Layer Two Tunneling Protocol (L2TP) over Frame Relay,2001-02-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-l2tpext-fr/,/api/v1/doc/document/draft-ietf-l2tpext-fr/,0,draft-ietf-l2tpext-fr,01,2013-03-02 16:57:14+00:00,,2000-07-18 07:00:00+00:00,2000-07-18 07:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3071/,3071,rfc3071,"Reflections on the DNS, RFC 1591, and Categories of Domains",2001-02-01 08:00:00+00:00,/api/v1/doc/document/draft-klensin-1591-reflections/,/api/v1/doc/document/draft-klensin-1591-reflections/,0,draft-klensin-1591-reflections,04,2013-03-02 16:57:14+00:00,,2000-03-02 08:00:00+00:00,2000-03-02 08:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3074/,3074,rfc3074,DHC Load Balancing Algorithm,2001-02-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-dhc-loadb/,/api/v1/doc/document/draft-ietf-dhc-loadb/,0,draft-ietf-dhc-loadb,03,2013-03-02 16:57:14+00:00,,1999-10-22 07:00:00+00:00,1999-10-22 07:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc2919/,2919,rfc2919,List-Id: A Structured Field and Namespace for the Identification of Mailing Lists,2001-03-01 08:00:00+00:00,/api/v1/doc/document/draft-chandhok-listid/,/api/v1/doc/document/draft-chandhok-listid/,0,draft-chandhok-listid,04,2020-01-21 08:23:59+00:00,,1998-05-28 07:00:00+00:00,1998-05-28 07:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3072/,3072,rfc3072,Structured Data Exchange Format (SDXF),2001-03-01 08:00:00+00:00,/api/v1/doc/document/draft-wildgrube-sdxf/,/api/v1/doc/document/draft-wildgrube-sdxf/,0,draft-wildgrube-sdxf,08,2013-03-02 16:57:14+00:00,,1999-12-17 08:00:00+00:00,1999-12-17 08:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3073/,3073,rfc3073,Portable Font Resource (PFR) - application/font-tdpfr MIME Sub-type Registration,2001-03-01 08:00:00+00:00,/api/v1/doc/document/draft-collins-pfr/,/api/v1/doc/document/draft-collins-pfr/,0,draft-collins-pfr,00,2013-03-02 16:57:14+00:00,,2000-11-15 08:00:00+00:00,2000-11-15 08:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3075/,3075,rfc3075,XML-Signature Syntax and Processing,2001-03-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-xmldsig-core/,/api/v1/doc/document/draft-ietf-xmldsig-core/,0,draft-ietf-xmldsig-core,11,2013-03-02 16:57:14+00:00,,1999-10-18 07:00:00+00:00,1999-10-18 07:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3076/,3076,rfc3076,Canonical XML Version 1.0,2001-03-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-xmldsig-canonical/,/api/v1/doc/document/draft-ietf-xmldsig-canonical/,0,draft-ietf-xmldsig-canonical,01,2013-03-02 16:57:14+00:00,,2000-11-20 08:00:00+00:00,2000-11-20 08:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3077/,3077,rfc3077,A Link-Layer Tunneling Mechanism for Unidirectional Links,2001-03-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-udlr-lltunnel/,/api/v1/doc/document/draft-ietf-udlr-lltunnel/,0,draft-ietf-udlr-lltunnel,06,2013-03-02 16:57:14+00:00,,1999-02-25 08:00:00+00:00,1999-02-25 08:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3078/,3078,rfc3078,Microsoft Point-To-Point Encryption (MPPE) Protocol,2001-03-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-pppext-mppe/,/api/v1/doc/document/draft-ietf-pppext-mppe/,0,draft-ietf-pppext-mppe,05,2013-03-02 16:57:14+00:00,,1998-03-17 08:00:00+00:00,1998-03-17 08:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3079/,3079,rfc3079,Deriving Keys for use with Microsoft Point-to-Point Encryption (MPPE),2001-03-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-pppext-mppe-keys/,/api/v1/doc/document/draft-ietf-pppext-mppe-keys/,0,draft-ietf-pppext-mppe-keys,03,2013-03-02 16:57:14+00:00,,1999-02-12 08:00:00+00:00,1999-02-12 08:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3080/,3080,rfc3080,The Blocks Extensible Exchange Protocol Core,2001-03-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-beep-framework/,/api/v1/doc/document/draft-ietf-beep-framework/,0,draft-ietf-beep-framework,11,2020-01-21 08:24:14+00:00,,2000-08-25 07:00:00+00:00,2000-08-25 07:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3081/,3081,rfc3081,Mapping the BEEP Core onto TCP,2001-03-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-beep-tcpmapping/,/api/v1/doc/document/draft-ietf-beep-tcpmapping/,0,draft-ietf-beep-tcpmapping,06,2013-03-02 16:57:14+00:00,,2000-08-25 07:00:00+00:00,2000-08-25 07:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3082/,3082,rfc3082,Notification and Subscription for SLP,2001-03-01 08:00:00+00:00,/api/v1/doc/document/draft-kempf-srvloc-notify/,/api/v1/doc/document/draft-kempf-srvloc-notify/,0,draft-kempf-srvloc-notify,05,2013-03-02 16:57:14+00:00,,1999-10-01 07:00:00+00:00,1999-10-01 07:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3083/,3083,rfc3083,Baseline Privacy Interface Management Information Base for DOCSIS Compliant Cable Modems and Cable Modem Termination Systems,2001-03-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-ipcdn-mcns-bpi-mib/,/api/v1/doc/document/draft-ietf-ipcdn-mcns-bpi-mib/,0,draft-ietf-ipcdn-mcns-bpi-mib,01,2020-01-21 08:24:14+00:00,,1998-08-14 07:00:00+00:00,1998-08-14 07:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3084/,3084,rfc3084,COPS Usage for Policy Provisioning (COPS-PR),2001-03-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-rap-pr/,/api/v1/doc/document/draft-ietf-rap-pr/,0,draft-ietf-rap-pr,05,2016-04-28 07:10:33+00:00,,1999-06-29 07:00:00+00:00,1999-06-29 07:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3085/,3085,rfc3085,URN Namespace for NewsML Resources,2001-03-01 08:00:00+00:00,/api/v1/doc/document/draft-iptc-newsml-urn/,/api/v1/doc/document/draft-iptc-newsml-urn/,0,draft-iptc-newsml-urn,01,2013-03-02 16:57:14+00:00,,2000-11-09 08:00:00+00:00,2000-11-09 08:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc3090/,3090,rfc3090,DNS Security Extension Clarification on Zone Status,2001-03-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-dnsext-zone-status/,/api/v1/doc/document/draft-ietf-dnsext-zone-status/,0,draft-ietf-dnsext-zone-status,05,2013-03-02 16:57:15+00:00,,2000-02-03 08:00:00+00:00,2000-02-03 08:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc2821/,2821,rfc2821,Simple Mail Transfer Protocol,2001-04-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-drums-smtpupd/,/api/v1/doc/document/draft-ietf-drums-smtpupd/,0,draft-ietf-drums-smtpupd,13,2020-01-21 08:23:50+00:00,,1995-11-08 08:00:00+00:00,1995-11-08 08:00:00+00:00,docevent,2001
/api/v1/doc/document/rfc2822/,2822,rfc2822,Internet Message Format,2001-04-01 08:00:00+00:00,/api/v1/doc/document/draft-ietf-drums-msg-fmt/,/api/v1/doc/document/draft-ietf-drums-msg-fmt/,0,draft-ietf-drums-msg-fmt,09,2020-01-21 08:23:50+00:00,,1996-11-27 08:00:00+00:00,1996-11-27 08:00:00+00:00,docevent,2001
