rfc_uri,rfc_number,rfc_name,rfc_title,publication_time,publication_year,final_draft_uri,family_draft_count,maximum_lineage_depth,complete_revision_count,final_draft_revision_count,predecessor_draft_count,predecessor_revision_count
/api/v1/doc/document/rfc7015/,7015,rfc7015,Flow Aggregation for the IP Flow Information Export (IPFIX) Protocol,2013-09-16 05:07:46+00:00,2013,/api/v1/doc/document/draft-ietf-ipfix-a9n/,2,1,14,9,1,5
/api/v1/doc/document/rfc7016/,7016,rfc7016,Adobe's Secure Real-Time Media Flow Protocol,2013-11-27 20:05:45+00:00,2013,/api/v1/doc/document/draft-thornburgh-adobe-rtmfp/,1,0,11,11,0,0
/api/v1/doc/document/rfc7017/,7017,rfc7017,IMAP Access to IETF Email List Archives,2013-08-29 00:17:02+00:00,2013,/api/v1/doc/document/draft-sparks-genarea-imaparch/,1,0,9,9,0,0
/api/v1/doc/document/rfc7018/,7018,rfc7018,Auto-Discovery VPN Problem Statement and Requirements,2013-09-04 23:26:03+00:00,2013,/api/v1/doc/document/draft-ietf-ipsecme-ad-vpn-problem/,3,2,14,10,2,4
/api/v1/doc/document/rfc7019/,7019,rfc7019,Application-Layer Multicast Extensions to REsource LOcation And Discovery (RELOAD),2013-09-27 21:44:44+00:00,2013,/api/v1/doc/document/draft-irtf-samrg-sam-baseline-protocol/,1,0,7,7,0,0
/api/v1/doc/document/rfc7020/,7020,rfc7020,The Internet Numbers Registry System,2013-08-24 12:35:11+00:00,2013,/api/v1/doc/document/draft-housley-rfc2050bis/,1,0,3,3,0,0
/api/v1/doc/document/rfc7021/,7021,rfc7021,Assessing the Impact of Carrier-Grade NAT on Network Applications,2013-09-19 23:48:22+00:00,2013,/api/v1/doc/document/draft-donley-nat444-impacts/,1,0,7,7,0,0
/api/v1/doc/document/rfc7022/,7022,rfc7022,Guidelines for Choosing RTP Control Protocol (RTCP) Canonical Names (CNAMEs),2013-09-03 22:45:13+00:00,2013,/api/v1/doc/document/draft-ietf-avtcore-6222bis/,2,1,8,7,1,1
/api/v1/doc/document/rfc7023/,7023,rfc7023,"MPLS and Ethernet Operations, Administration, and Maintenance (OAM) Interworking",2013-10-09 16:21:16+00:00,2013,/api/v1/doc/document/draft-ietf-pwe3-mpls-eth-oam-iwk/,2,1,11,9,1,2
/api/v1/doc/document/rfc7024/,7024,rfc7024,Virtual Hub-and-Spoke in BGP/MPLS VPNs,2013-10-09 16:21:16+00:00,2013,/api/v1/doc/document/draft-ietf-l3vpn-virtual-hub/,2,1,12,9,1,3
/api/v1/doc/document/rfc7025/,7025,rfc7025,Requirements for GMPLS Applications of PCE,2013-09-18 02:18:05+00:00,2013,/api/v1/doc/document/draft-ietf-pce-gmpls-aps-req/,2,1,13,10,1,3
/api/v1/doc/document/rfc7026/,7026,rfc7026,Retiring TLVs from the Associated Channel Header of the MPLS Generic Associated Channel,2013-09-03 22:45:14+00:00,2013,/api/v1/doc/document/draft-ietf-mpls-retire-ach-tlv/,2,1,7,4,1,3
/api/v1/doc/document/rfc7027/,7027,rfc7027,Elliptic Curve Cryptography (ECC) Brainpool Curves for Transport Layer Security (TLS),2013-10-02 22:13:30+00:00,2013,/api/v1/doc/document/draft-merkle-tls-brainpool/,1,0,5,5,0,0
/api/v1/doc/document/rfc7028/,7028,rfc7028,Multicast Mobility Routing Optimizations for Proxy Mobile IPv6,2013-09-20 19:56:46+00:00,2013,/api/v1/doc/document/draft-ietf-multimob-pmipv6-ropt/,1,0,9,9,0,0
/api/v1/doc/document/rfc7029/,7029,rfc7029,Extensible Authentication Protocol (EAP) Mutual Cryptographic Binding,2013-10-09 16:21:17+00:00,2013,/api/v1/doc/document/draft-ietf-emu-crypto-bind/,2,1,6,5,1,1
/api/v1/doc/document/rfc7030/,7030,rfc7030,Enrollment over Secure Transport,2013-10-23 22:01:40+00:00,2013,/api/v1/doc/document/draft-ietf-pkix-est/,2,1,13,10,1,3
/api/v1/doc/document/rfc7031/,7031,rfc7031,DHCPv6 Failover Requirements,2013-09-27 21:44:44+00:00,2013,/api/v1/doc/document/draft-ietf-dhc-dhcpv6-failover-requirements/,2,1,9,8,1,1
/api/v1/doc/document/rfc7032/,7032,rfc7032,LDP Downstream-on-Demand in Seamless MPLS,2013-11-01 05:24:22+00:00,2013,/api/v1/doc/document/draft-ietf-mpls-ldp-dod/,2,1,12,10,1,2
/api/v1/doc/document/rfc7033/,7033,rfc7033,WebFinger,2013-09-27 21:44:45+00:00,2013,/api/v1/doc/document/draft-ietf-appsawg-webfinger/,2,1,26,19,1,7
/api/v1/doc/document/rfc7034/,7034,rfc7034,HTTP Header Field X-Frame-Options,2013-10-10 21:04:41+00:00,2013,/api/v1/doc/document/draft-ietf-websec-x-frame-options/,2,1,14,13,1,1
/api/v1/doc/document/rfc7035/,7035,rfc7035,Relative Location Representation,2013-10-17 22:06:40+00:00,2013,/api/v1/doc/document/draft-ietf-geopriv-relative-location/,2,1,11,9,1,2
/api/v1/doc/document/rfc7036/,7036,rfc7036,Object Identifier Registry for the Long-Term Archive and Notary Services (LTANS) Working Group,2013-10-09 16:21:17+00:00,2013,/api/v1/doc/document/draft-housley-ltans-oids/,1,0,2,2,0,0
/api/v1/doc/document/rfc7037/,7037,rfc7037,RADIUS Option for the DHCPv6 Relay Agent,2013-10-17 22:06:47+00:00,2013,/api/v1/doc/document/draft-ietf-dhc-dhcpv6-radius-opt/,1,0,15,15,0,0
/api/v1/doc/document/rfc7038/,7038,rfc7038,Use of OSPF-MDR in Single-Hop Broadcast Networks,2013-10-19 00:43:59+00:00,2013,/api/v1/doc/document/draft-ietf-ospf-manet-single-hop-mdr/,1,0,5,5,0,0
/api/v1/doc/document/rfc7039/,7039,rfc7039,Source Address Validation Improvement (SAVI) Framework,2013-11-01 05:24:23+00:00,2013,/api/v1/doc/document/draft-ietf-savi-framework/,2,1,10,7,1,3
/api/v1/doc/document/rfc7040/,7040,rfc7040,Public IPv4-over-IPv6 Access Network,2013-11-12 02:08:30+00:00,2013,/api/v1/doc/document/draft-ietf-softwire-public-4over6/,1,0,11,11,0,0
/api/v1/doc/document/rfc7041/,7041,rfc7041,Extensions to the Virtual Private LAN Service (VPLS) Provider Edge (PE) Model for Provider Backbone Bridging,2013-11-25 23:10:41+00:00,2013,/api/v1/doc/document/draft-ietf-l2vpn-pbb-vpls-pe-model/,1,0,8,8,0,0
/api/v1/doc/document/rfc7042/,7042,rfc7042,IANA Considerations and IETF Protocol and Documentation Usage for IEEE 802 Parameters,2013-10-23 22:01:41+00:00,2013,/api/v1/doc/document/draft-eastlake-rfc5342bis/,1,0,6,6,0,0
/api/v1/doc/document/rfc7043/,7043,rfc7043,Resource Records for EUI-48 and EUI-64 Addresses in the DNS,2013-10-23 22:01:47+00:00,2013,/api/v1/doc/document/draft-jabley-dnsext-eui48-eui64-rrtypes/,1,0,8,8,0,0
/api/v1/doc/document/rfc7045/,7045,rfc7045,Transmission and Processing of IPv6 Extension Headers,2013-12-06 19:08:19+00:00,2013,/api/v1/doc/document/draft-ietf-6man-ext-transmit/,2,1,9,6,1,3
/api/v1/doc/document/rfc7046/,7046,rfc7046,A Common API for Transparent Hybrid Multicast,2013-12-16 23:52:29+00:00,2013,/api/v1/doc/document/draft-irtf-samrg-common-api/,2,1,18,11,1,7
/api/v1/doc/document/rfc7047/,7047,rfc7047,The Open vSwitch Database Management Protocol,2013-12-16 23:52:31+00:00,2013,/api/v1/doc/document/draft-pfaff-ovsdb-proto/,1,0,5,5,0,0
/api/v1/doc/document/rfc7049/,7049,rfc7049,Concise Binary Object Representation (CBOR),2013-10-23 22:01:48+00:00,2013,/api/v1/doc/document/draft-bormann-cbor/,1,0,10,10,0,0
/api/v1/doc/document/rfc7050/,7050,rfc7050,Discovery of the IPv6 Prefix Used for IPv6 Address Synthesis,2013-11-06 01:34:29+00:00,2013,/api/v1/doc/document/draft-ietf-behave-nat64-discovery-heuristic/,2,1,20,18,1,2
/api/v1/doc/document/rfc7051/,7051,rfc7051,Analysis of Solution Proposals for Hosts to Learn NAT64 Prefix,2013-11-06 01:34:30+00:00,2013,/api/v1/doc/document/draft-ietf-behave-nat64-learn-analysis/,2,1,7,4,1,3
/api/v1/doc/document/rfc7052/,7052,rfc7052,Locator/ID Separation Protocol (LISP) MIB,2013-11-01 05:24:23+00:00,2013,/api/v1/doc/document/draft-ietf-lisp-mib/,2,1,15,14,1,1
/api/v1/doc/document/rfc7053/,7053,rfc7053,SACK-IMMEDIATELY Extension for the Stream Control Transmission Protocol,2013-11-06 01:34:30+00:00,2013,/api/v1/doc/document/draft-ietf-tsvwg-sctp-sack-immediately/,2,1,16,5,1,11
/api/v1/doc/document/rfc7054/,7054,rfc7054,Addressing Requirements and Design Considerations for Per-Interface Maintenance Entity Group Intermediate Points (MIPs),2013-11-12 02:08:30+00:00,2013,/api/v1/doc/document/draft-ietf-mpls-tp-mip-mep-map/,2,1,16,10,1,6
/api/v1/doc/document/rfc7055/,7055,rfc7055,A GSS-API Mechanism for the Extensible Authentication Protocol,2013-12-31 17:49:27+00:00,2013,/api/v1/doc/document/draft-ietf-abfab-gss-eap/,2,1,11,10,1,1
/api/v1/doc/document/rfc7056/,7056,rfc7056,Name Attributes for the GSS-API Extensible Authentication Protocol (EAP) Mechanism,2013-12-31 17:49:29+00:00,2013,/api/v1/doc/document/draft-ietf-abfab-gss-eap-naming/,2,1,9,8,1,1
/api/v1/doc/document/rfc7057/,7057,rfc7057,Update to the Extensible Authentication Protocol (EAP) Applicability Statement for Application Bridging for Federated Access Beyond Web (ABFAB),2013-12-31 17:49:30+00:00,2013,/api/v1/doc/document/draft-ietf-abfab-eapapplicability/,1,0,7,7,0,0
/api/v1/doc/document/rfc7058/,7058,rfc7058,Media Control Channel Framework (CFW) Call Flow Examples,2013-11-12 02:08:30+00:00,2013,/api/v1/doc/document/draft-ietf-mediactrl-call-flows/,1,0,14,14,0,0
/api/v1/doc/document/rfc7059/,7059,rfc7059,A Comparison of IPv6-over-IPv4 Tunnel Mechanisms,2013-11-27 20:05:48+00:00,2013,/api/v1/doc/document/draft-steffann-tunnels/,1,0,5,5,0,0
/api/v1/doc/document/rfc7060/,7060,rfc7060,Using LDP Multipoint Extensions on Targeted LDP Sessions,2013-11-25 23:10:42+00:00,2013,/api/v1/doc/document/draft-ietf-mpls-targeted-mldp/,2,1,9,5,1,4
/api/v1/doc/document/rfc7061/,7061,rfc7061,eXtensible Access Control Markup Language (XACML) XML Media Type,2013-11-20 00:28:49+00:00,2013,/api/v1/doc/document/draft-sinnema-xacml-media-type/,1,0,7,7,0,0
/api/v1/doc/document/rfc7062/,7062,rfc7062,Framework for GMPLS and PCE Control of G.709 Optical Transport Networks,2013-11-20 00:28:52+00:00,2013,/api/v1/doc/document/draft-ietf-ccamp-gmpls-g709-framework/,2,1,19,16,1,3
/api/v1/doc/document/rfc7063/,7063,rfc7063,Survey Report on Protocol Independent Multicast - Sparse Mode (PIM-SM) Implementations and Deployments,2013-12-06 19:08:22+00:00,2013,/api/v1/doc/document/draft-ietf-pim-rfc4601-update-survey-report/,2,1,6,4,1,2
/api/v1/doc/document/rfc7064/,7064,rfc7064,URI Scheme for the Session Traversal Utilities for NAT (STUN) Protocol,2013-11-22 18:44:12+00:00,2013,/api/v1/doc/document/draft-nandakumar-rtcweb-stun-uri/,1,0,9,9,0,0
/api/v1/doc/document/rfc7065/,7065,rfc7065,Traversal Using Relays around NAT (TURN) Uniform Resource Identifiers,2013-11-23 02:09:49+00:00,2013,/api/v1/doc/document/draft-petithuguenin-behave-turn-uris/,1,0,9,9,0,0
/api/v1/doc/document/rfc7066/,7066,rfc7066,IPv6 for Third Generation Partnership Project (3GPP) Cellular Hosts,2013-11-06 01:34:30+00:00,2013,/api/v1/doc/document/draft-ietf-v6ops-rfc3316bis/,2,1,8,7,1,1
/api/v1/doc/document/rfc7067/,7067,rfc7067,Directory Assistance Problem and High-Level Design Proposal,2013-11-25 23:10:43+00:00,2013,/api/v1/doc/document/draft-ietf-trill-directory-framework/,2,1,14,8,1,6
/api/v1/doc/document/rfc7068/,7068,rfc7068,Diameter Overload Control Requirements,2013-11-20 00:28:55+00:00,2013,/api/v1/doc/document/draft-ietf-dime-overload-reqs/,2,1,17,14,1,3
/api/v1/doc/document/rfc7069/,7069,rfc7069,DECoupled Application Data Enroute (DECADE),2013-11-27 20:05:50+00:00,2013,/api/v1/doc/document/draft-alimi-decade/,1,0,6,6,0,0
/api/v1/doc/document/rfc7070/,7070,rfc7070,An Architecture for Reputation Reporting,2013-11-22 16:47:13+00:00,2013,/api/v1/doc/document/draft-ietf-repute-model/,2,1,12,11,1,1
/api/v1/doc/document/rfc7071/,7071,rfc7071,A Media Type for Reputation Interchange,2013-11-22 16:47:14+00:00,2013,/api/v1/doc/document/draft-ietf-repute-media-type/,2,1,17,14,1,3
/api/v1/doc/document/rfc7072/,7072,rfc7072,A Reputation Query Protocol,2013-11-22 16:47:14+00:00,2013,/api/v1/doc/document/draft-ietf-repute-query-http/,2,1,16,12,1,4
/api/v1/doc/document/rfc7073/,7073,rfc7073,A Reputation Response Set for Email Identifiers,2013-11-22 16:47:15+00:00,2013,/api/v1/doc/document/draft-ietf-repute-email-identifiers/,2,1,14,11,1,3
/api/v1/doc/document/rfc7074/,7074,rfc7074,Revised Definition of the GMPLS Switching Capability and Type Fields,2013-11-20 00:28:57+00:00,2013,/api/v1/doc/document/draft-ietf-ccamp-swcaps-update/,2,1,7,4,1,3
/api/v1/doc/document/rfc7075/,7075,rfc7075,Realm-Based Redirection In Diameter,2013-11-22 18:44:13+00:00,2013,/api/v1/doc/document/draft-ietf-dime-realm-based-redirect/,2,1,16,14,1,2
/api/v1/doc/document/rfc7076/,7076,rfc7076,P6R's Secure Shell Public Key Subsystem,2013-11-22 18:44:14+00:00,2013,/api/v1/doc/document/draft-joseph-pkix-p6rsshextension/,2,1,6,5,1,1
/api/v1/doc/document/rfc7077/,7077,rfc7077,Update Notifications for Proxy Mobile IPv6,2013-11-27 20:05:51+00:00,2013,/api/v1/doc/document/draft-ietf-netext-update-notifications/,1,0,13,13,0,0
/api/v1/doc/document/rfc7079/,7079,rfc7079,The Pseudowire (PW) and Virtual Circuit Connectivity Verification (VCCV) Implementation Survey Results,2013-11-27 20:05:51+00:00,2013,/api/v1/doc/document/draft-ietf-pwe3-vccv-impl-survey-results/,1,0,4,4,0,0
/api/v1/doc/document/rfc7080/,7080,rfc7080,Virtual Private LAN Service (VPLS) Interoperability with Provider Backbone Bridges,2013-12-20 21:24:04+00:00,2013,/api/v1/doc/document/draft-ietf-l2vpn-pbb-vpls-interop/,3,2,13,7,2,6
/api/v1/doc/document/rfc7081/,7081,rfc7081,CUSAX: Combined Use of the Session Initiation Protocol (SIP) and the Extensible Messaging and Presence Protocol (XMPP),2013-11-27 20:05:52+00:00,2013,/api/v1/doc/document/draft-ivov-xmpp-cusax/,1,0,10,10,0,0
/api/v1/doc/document/rfc7082/,7082,rfc7082,Indication of Conference Focus Support for the Centralized Conferencing Manipulation Protocol (CCMP),2013-12-05 02:05:44+00:00,2013,/api/v1/doc/document/draft-yusef-dispatch-ccmp-indication/,1,0,8,8,0,0
/api/v1/doc/document/rfc7083/,7083,rfc7083,Modification to Default Values of SOL_MAX_RT and INF_MAX_RT,2013-11-22 18:44:14+00:00,2013,/api/v1/doc/document/draft-ietf-dhc-dhcpv6-solmaxrt-update/,2,1,10,6,1,4
/api/v1/doc/document/rfc7084/,7084,rfc7084,Basic Requirements for IPv6 Customer Edge Routers,2013-11-22 18:44:15+00:00,2013,/api/v1/doc/document/draft-ietf-v6ops-6204bis/,3,2,16,13,2,3
/api/v1/doc/document/rfc7085/,7085,rfc7085,Top-Level Domains That Are Already Dotless,2013-12-05 02:05:47+00:00,2013,/api/v1/doc/document/draft-hoffine-already-dotless/,1,0,6,6,0,0
/api/v1/doc/document/rfc7087/,7087,rfc7087,A Thesaurus for the Interpretation of Terminology Used in MPLS Transport Profile (MPLS-TP) Internet-Drafts and RFCs in the Context of the ITU-T's Transport Network Recommendations,2013-12-16 23:52:32+00:00,2013,/api/v1/doc/document/draft-ietf-mpls-tp-rosetta-stone/,2,1,15,14,1,1
/api/v1/doc/document/rfc7089/,7089,rfc7089,HTTP Framework for Time-Based Access to Resource States -- Memento,2013-12-20 21:24:05+00:00,2013,/api/v1/doc/document/draft-vandesompel-memento/,1,0,12,12,0,0
/api/v1/doc/document/rfc7091/,7091,rfc7091,GOST R 34.10-2012: Digital Signature Algorithm,2013-12-16 23:52:33+00:00,2013,/api/v1/doc/document/draft-dolmatov-gost34102012/,1,0,1,1,0,0
/api/v1/doc/document/rfc7092/,7092,rfc7092,A Taxonomy of Session Initiation Protocol (SIP) Back-to-Back User Agents,2013-12-20 21:24:05+00:00,2013,/api/v1/doc/document/draft-ietf-straw-b2bua-taxonomy/,1,0,4,4,0,0
/api/v1/doc/document/rfc7093/,7093,rfc7093,Additional Methods for Generating Key Identifiers Values,2013-12-20 21:24:06+00:00,2013,/api/v1/doc/document/draft-turner-additional-methods-4kis/,1,0,12,12,0,0
/api/v1/doc/document/rfc7100/,7100,rfc7100,"Retirement of the ""Internet Official Protocol Standards"" Summary Document",2013-12-05 21:07:46+00:00,2013,/api/v1/doc/document/draft-resnick-retire-std1/,1,0,2,2,0,0
/api/v1/doc/document/rfc7101/,7101,rfc7101,List of Internet Official Protocol Standards: Replaced by a Web Page,2013-12-05 21:07:49+00:00,2013,/api/v1/doc/document/draft-rfced-rfcxx00-retired/,1,0,7,7,0,0
/api/v1/doc/document/rfc6940/,6940,rfc6940,REsource LOcation And Discovery (RELOAD) Base Protocol,2014-01-17 06:05:42+00:00,2014,/api/v1/doc/document/draft-ietf-p2psip-base/,1,0,27,27,0,0
/api/v1/doc/document/rfc7044/,7044,rfc7044,An Extension to the Session Initiation Protocol (SIP) for Request History Information,2014-02-04 19:16:34+00:00,2014,/api/v1/doc/document/draft-ietf-sipcore-rfc4244bis/,2,1,17,13,1,4
/api/v1/doc/document/rfc7048/,7048,rfc7048,Neighbor Unreachability Detection Is Too Impatient,2014-01-08 21:47:46+00:00,2014,/api/v1/doc/document/draft-ietf-6man-impatient-nud/,2,1,10,8,1,2
/api/v1/doc/document/rfc7078/,7078,rfc7078,Distributing Address Selection Policy Using DHCPv6,2014-01-08 21:47:49+00:00,2014,/api/v1/doc/document/draft-ietf-6man-addr-select-opt/,3,2,25,14,2,11
/api/v1/doc/document/rfc7086/,7086,rfc7086,Host Identity Protocol-Based Overlay Networking Environment (HIP BONE) Instance Specification for REsource LOcation And Discovery (RELOAD),2014-01-17 06:05:50+00:00,2014,/api/v1/doc/document/draft-ietf-hip-reload-instance/,1,0,11,11,0,0
/api/v1/doc/document/rfc7088/,7088,rfc7088,Session Initiation Protocol Service Example -- Music on Hold,2014-02-11 04:26:53+00:00,2014,/api/v1/doc/document/draft-worley-service-example/,1,0,16,16,0,0
/api/v1/doc/document/rfc7090/,7090,rfc7090,Public Safety Answering Point (PSAP) Callback,2014-04-17 23:04:20+00:00,2014,/api/v1/doc/document/draft-ietf-ecrit-psap-callback/,2,1,18,14,1,4
/api/v1/doc/document/rfc7094/,7094,rfc7094,Architectural Considerations of IP Anycast,2014-01-17 04:02:43+00:00,2014,/api/v1/doc/document/draft-iab-anycast-arch-implications/,1,0,13,13,0,0
/api/v1/doc/document/rfc7095/,7095,rfc7095,jCard: The JSON Format for vCard,2014-01-15 05:20:01+00:00,2014,/api/v1/doc/document/draft-ietf-jcardcal-jcard/,3,1,11,8,2,3
/api/v1/doc/document/rfc7096/,7096,rfc7096,Evaluation of Existing GMPLS Encoding against G.709v3 Optical Transport Networks (OTNs),2014-01-16 05:06:32+00:00,2014,/api/v1/doc/document/draft-ietf-ccamp-otn-g709-info-model/,2,1,19,14,1,5
/api/v1/doc/document/rfc7097/,7097,rfc7097,RTP Control Protocol (RTCP) Extended Report (XR) for RLE of Discarded Packets,2014-01-09 14:49:51+00:00,2014,/api/v1/doc/document/draft-ietf-xrblock-rtcp-xr-discard-rle-metrics/,3,2,15,10,2,5
/api/v1/doc/document/rfc7098/,7098,rfc7098,Using the IPv6 Flow Label for Load Balancing in Server Farms,2014-01-17 04:02:46+00:00,2014,/api/v1/doc/document/draft-ietf-intarea-flow-label-balancing/,3,2,10,4,2,6
/api/v1/doc/document/rfc7102/,7102,rfc7102,Terms Used in Routing for Low-Power and Lossy Networks,2014-01-25 01:05:49+00:00,2014,/api/v1/doc/document/draft-ietf-roll-terminology/,2,1,17,14,1,3
/api/v1/doc/document/rfc7103/,7103,rfc7103,Advice for Safe Handling of Malformed Messages,2014-01-15 05:20:04+00:00,2014,/api/v1/doc/document/draft-ietf-appsawg-malformed-mail/,2,1,16,12,1,4
/api/v1/doc/document/rfc7104/,7104,rfc7104,Duplication Grouping Semantics in the Session Description Protocol,2014-01-22 06:07:29+00:00,2014,/api/v1/doc/document/draft-ietf-mmusic-duplication-grouping/,2,1,9,5,1,4
/api/v1/doc/document/rfc7105/,7105,rfc7105,Using Device-Provided Location-Related Measurements in Location Configuration Protocols,2014-01-16 05:06:38+00:00,2014,/api/v1/doc/document/draft-ietf-geopriv-held-measurements/,2,1,17,10,1,7
/api/v1/doc/document/rfc7106/,7106,rfc7106,A Group Text Chat Purpose for Conference and Service URIs in the SIP Event Package for Conference State,2014-01-22 06:07:33+00:00,2014,/api/v1/doc/document/draft-ivov-grouptextchat-purpose/,1,0,5,5,0,0
/api/v1/doc/document/rfc7107/,7107,rfc7107,Object Identifier Registry for the S/MIME Mail Security Working Group,2014-01-25 01:05:53+00:00,2014,/api/v1/doc/document/draft-housley-smime-oids/,1,0,3,3,0,0
/api/v1/doc/document/rfc7108/,7108,rfc7108,A Summary of Various Mechanisms Deployed at L-Root for the Identification of Anycast Nodes,2014-01-15 05:20:05+00:00,2014,/api/v1/doc/document/draft-jabley-dnsop-anycast-mapping/,1,0,5,5,0,0
/api/v1/doc/document/rfc7109/,7109,rfc7109,Flow Bindings Initiated by Home Agents for Mobile IPv6,2014-02-04 19:16:41+00:00,2014,/api/v1/doc/document/draft-yokota-mext-ha-init-flow-binding/,1,0,12,12,0,0
/api/v1/doc/document/rfc7110/,7110,rfc7110,Return Path Specified Label Switched Path (LSP) Ping,2014-01-25 01:05:56+00:00,2014,/api/v1/doc/document/draft-ietf-mpls-return-path-specified-lsp-ping/,2,1,19,16,1,3
/api/v1/doc/document/rfc7111/,7111,rfc7111,URI Fragment Identifiers for the text/csv Media Type,2014-01-17 04:02:47+00:00,2014,/api/v1/doc/document/draft-hausenblas-csv-fragment/,1,0,9,9,0,0
/api/v1/doc/document/rfc7112/,7112,rfc7112,Implications of Oversized IPv6 Header Chains,2014-01-29 18:08:37+00:00,2014,/api/v1/doc/document/draft-ietf-6man-oversized-header-chain/,2,1,13,10,1,3
/api/v1/doc/document/rfc7113/,7113,rfc7113,Implementation Advice for IPv6 Router Advertisement Guard (RA-Guard),2014-02-11 21:58:03+00:00,2014,/api/v1/doc/document/draft-ietf-v6ops-ra-guard-implementation/,3,1,12,8,2,4
/api/v1/doc/document/rfc7114/,7114,rfc7114,Creation of a Registry for smime-type Parameter Values,2014-01-29 21:51:03+00:00,2014,/api/v1/doc/document/draft-leiba-smime-type-registry/,1,0,3,3,0,0
/api/v1/doc/document/rfc7115/,7115,rfc7115,Origin Validation Operation Based on the Resource Public Key Infrastructure (RPKI),2014-01-15 05:20:06+00:00,2014,/api/v1/doc/document/draft-ietf-sidr-origin-ops/,2,1,25,24,1,1
/api/v1/doc/document/rfc7116/,7116,rfc7116,"Licklider Transmission Protocol (LTP), Compressed Bundle Header Encoding (CBHE), and Bundle Protocol IANA Registries",2014-02-13 04:51:03+00:00,2014,/api/v1/doc/document/draft-dtnrg-ltp-cbhe-registries/,1,0,8,8,0,0
/api/v1/doc/document/rfc7117/,7117,rfc7117,Multicast in Virtual Private LAN Service (VPLS),2014-02-11 21:58:06+00:00,2014,/api/v1/doc/document/draft-ietf-l2vpn-vpls-mcast/,1,0,17,17,0,0
/api/v1/doc/document/rfc7118/,7118,rfc7118,The WebSocket Protocol as a Transport for the Session Initiation Protocol (SIP),2014-01-29 18:08:40+00:00,2014,/api/v1/doc/document/draft-ietf-sipcore-sip-websocket/,3,2,15,11,2,4
/api/v1/doc/document/rfc7119/,7119,rfc7119,Operation of the IP Flow Information Export (IPFIX) Protocol on IPFIX Mediators,2014-02-13 04:51:06+00:00,2014,/api/v1/doc/document/draft-ietf-ipfix-mediation-protocol/,2,1,16,11,1,5
/api/v1/doc/document/rfc7120/,7120,rfc7120,Early IANA Allocation of Standards Track Code Points,2014-01-25 01:05:57+00:00,2014,/api/v1/doc/document/draft-cotton-rfc4020bis/,2,1,4,3,1,1
/api/v1/doc/document/rfc7121/,7121,rfc7121,High Availability within a Forwarding and Control Element Separation (ForCES) Network Element,2014-02-11 21:58:07+00:00,2014,/api/v1/doc/document/draft-ietf-forces-ceha/,2,1,12,11,1,1
/api/v1/doc/document/rfc7122/,7122,rfc7122,Datagram Convergence Layers for the Delay- and Disruption-Tolerant Networking (DTN) Bundle Protocol and Licklider Transmission Protocol (LTP),2014-03-12 19:47:10+00:00,2014,/api/v1/doc/document/draft-irtf-dtnrg-dgram-clayer/,1,0,6,6,0,0
/api/v1/doc/document/rfc7123/,7123,rfc7123,Security Implications of IPv6 on IPv4 Networks,2014-02-11 04:26:54+00:00,2014,/api/v1/doc/document/draft-ietf-opsec-ipv6-implications-on-ipv4-nets/,2,1,11,8,1,3
/api/v1/doc/document/rfc7124/,7124,rfc7124,Ethernet in the First Mile Copper (EFMCu) Interfaces MIB,2014-02-22 00:33:31+00:00,2014,/api/v1/doc/document/draft-ietf-opsawg-rfc5066bis/,1,0,8,8,0,0
/api/v1/doc/document/rfc7125/,7125,rfc7125,Revision of the tcpControlBits IP Flow Information Export (IPFIX) Information Element,2014-02-11 21:58:07+00:00,2014,/api/v1/doc/document/draft-trammell-ipfix-tcpcontrolbits-revision/,1,0,6,6,0,0
/api/v1/doc/document/rfc7126/,7126,rfc7126,Recommendations on Filtering of IPv4 Packets Containing IPv4 Options,2014-02-11 04:26:55+00:00,2014,/api/v1/doc/document/draft-ietf-opsec-ip-options-filtering/,2,1,13,8,1,5
/api/v1/doc/document/rfc7127/,7127,rfc7127,Characterization of Proposed Standards,2014-01-29 18:08:40+00:00,2014,/api/v1/doc/document/draft-kolkman-proposed-standards-clarified/,1,0,7,7,0,0
/api/v1/doc/document/rfc7128/,7128,rfc7128,Resource Public Key Infrastructure (RPKI) Router Implementation Report,2014-02-22 00:33:32+00:00,2014,/api/v1/doc/document/draft-ietf-sidr-rpki-rtr-impl/,2,1,8,6,1,2
/api/v1/doc/document/rfc7129/,7129,rfc7129,Authenticated Denial of Existence in the DNS,2014-02-13 04:51:07+00:00,2014,/api/v1/doc/document/draft-gieben-auth-denial-of-existence-dns/,1,0,7,7,0,0
/api/v1/doc/document/rfc7130/,7130,rfc7130,Bidirectional Forwarding Detection (BFD) on Link Aggregation Group (LAG) Interfaces,2014-02-13 04:51:07+00:00,2014,/api/v1/doc/document/draft-ietf-bfd-on-lags/,2,1,13,5,1,8
/api/v1/doc/document/rfc7131/,7131,rfc7131,Session Initiation Protocol (SIP) History-Info Header Call Flow Examples,2014-03-04 14:54:18+00:00,2014,/api/v1/doc/document/draft-ietf-sipcore-rfc4244bis-callflows/,2,1,13,9,1,4
/api/v1/doc/document/rfc7132/,7132,rfc7132,Threat Model for BGP Path Security,2014-02-22 00:33:33+00:00,2014,/api/v1/doc/document/draft-ietf-sidr-bgpsec-threats/,2,1,12,10,1,2
